source_revision,product_id,product_slug,category_slug,country_code,feature_source,is_synthetic
20260730_04,539,home-organization-storage-cable-storage-box,home-organization-storage,TR,seed_derived,1
20260730_04,539,home-organization-storage-cable-storage-box,home-organization-storage,VN,seed_derived,1
20260730_04,540,home-organization-storage-bathroom-counter-organizer,home-organization-storage,CN,seed_derived,1
20260730_04,540,home-organization-storage-bathroom-counter-organizer,home-organization-storage,TR,seed_derived,1
20260730_04,540,home-organization-storage-bathroom-counter-organizer,home-organization-storage,VN,seed_derived,1
20260730_04,541,home-organization-storage-vacuum-storage-bag-set,home-organization-storage,CN,seed_derived,1
20260730_04,541,home-organization-storage-vacuum-storage-bag-set,home-organization-storage,TR,seed_derived,1
20260730_04,541,home-organization-storage-vacuum-storage-bag-set,home-organization-storage,VN,seed_derived,1
20260730_04,542,home-organization-storage-rolling-utility-cart,home-organization-storage,CN,seed_derived,1
20260730_04,542,home-organization-storage-rolling-utility-cart,home-organization-storage,TR,seed_derived,1
20260730_04,542,home-organization-storage-rolling-utility-cart,home-organization-storage,VN,seed_derived,1
20260730_04,543,fashion-accessories-faux-leather-belt,fashion-accessories,IN,seed_derived,1
20260730_04,543,fashion-accessories-faux-leather-belt,fashion-accessories,TH,seed_derived,1
20260730_04,543,fashion-accessories-faux-leather-belt,fashion-accessories,TR,seed_derived,1
20260730_04,544,fashion-accessories-woven-fabric-belt,fashion-accessories,IN,seed_derived,1
20260730_04,544,fashion-accessories-woven-fabric-belt,fashion-accessories,TH,seed_derived,1
20260730_04,544,fashion-accessories-woven-fabric-belt,fashion-accessories,TR,seed_derived,1
20260730_04,545,fashion-accessories-casual-crossbody-bag,fashion-accessories,IN,seed_derived,1
20260730_04,545,fashion-accessories-casual-crossbody-bag,fashion-accessories,TH,seed_derived,1
20260730_04,545,fashion-accessories-casual-crossbody-bag,fashion-accessories,TR,seed_derived,1
20260730_04,546,fashion-accessories-cotton-blend-baseball-cap,fashion-accessories,IN,seed_derived,1
20260730_04,546,fashion-accessories-cotton-blend-baseball-cap,fashion-accessories,TH,seed_derived,1
20260730_04,546,fashion-accessories-cotton-blend-baseball-cap,fashion-accessories,TR,seed_derived,1
20260730_04,547,fashion-accessories-unbranded-bucket-hat,fashion-accessories,IN,seed_derived,1
20260730_04,547,fashion-accessories-unbranded-bucket-hat,fashion-accessories,TH,seed_derived,1
20260730_04,547,fashion-accessories-unbranded-bucket-hat,fashion-accessories,TR,seed_derived,1
20260730_04,548,fashion-accessories-hair-claw-clip-set,fashion-accessories,IN,seed_derived,1
20260730_04,548,fashion-accessories-hair-claw-clip-set,fashion-accessories,TH,seed_derived,1
20260730_04,548,fashion-accessories-hair-claw-clip-set,fashion-accessories,TR,seed_derived,1
20260730_04,549,fashion-accessories-fabric-headband-set,fashion-accessories,IN,seed_derived,1
20260730_04,549,fashion-accessories-fabric-headband-set,fashion-accessories,TH,seed_derived,1
20260730_04,549,fashion-accessories-fabric-headband-set,fashion-accessories,TR,seed_derived,1
20260730_04,550,fashion-accessories-non-precious-brooch-set,fashion-accessories,IN,seed_derived,1
20260730_04,550,fashion-accessories-non-precious-brooch-set,fashion-accessories,TH,seed_derived,1
20260730_04,550,fashion-accessories-non-precious-brooch-set,fashion-accessories,TR,seed_derived,1
20260730_04,551,fashion-accessories-costume-jewelry-bracelet,fashion-accessories,IN,seed_derived,1
20260730_04,551,fashion-accessories-costume-jewelry-bracelet,fashion-accessories,TH,seed_derived,1
20260730_04,551,fashion-accessories-costume-jewelry-bracelet,fashion-accessories,TR,seed_derived,1
20260730_04,552,fashion-accessories-sunglasses-storage-case,fashion-accessories,IN,seed_derived,1
20260730_04,552,fashion-accessories-sunglasses-storage-case,fashion-accessories,TH,seed_derived,1
20260730_04,552,fashion-accessories-sunglasses-storage-case,fashion-accessories,TR,seed_derived,1
20260730_04,553,fashion-accessories-unbranded-fashion-wallet,fashion-accessories,IN,seed_derived,1
20260730_04,553,fashion-accessories-unbranded-fashion-wallet,fashion-accessories,TH,seed_derived,1
20260730_04,553,fashion-accessories-unbranded-fashion-wallet,fashion-accessories,TR,seed_derived,1
20260730_04,554,fashion-accessories-school-backpack,fashion-accessories,IN,seed_derived,1
20260730_04,554,fashion-accessories-school-backpack,fashion-accessories,TH,seed_derived,1
20260730_04,554,fashion-accessories-school-backpack,fashion-accessories,TR,seed_derived,1
20260730_04,555,beauty-tools-accessories-makeup-brush-set,beauty-tools-accessories,CN,seed_derived,1
20260730_04,555,beauty-tools-accessories-makeup-brush-set,beauty-tools-accessories,IN,seed_derived,1
20260730_04,555,beauty-tools-accessories-makeup-brush-set,beauty-tools-accessories,TH,seed_derived,1
20260730_04,556,beauty-tools-accessories-cosmetic-sponge-set,beauty-tools-accessories,CN,seed_derived,1
20260730_04,556,beauty-tools-accessories-cosmetic-sponge-set,beauty-tools-accessories,IN,seed_derived,1
20260730_04,556,beauty-tools-accessories-cosmetic-sponge-set,beauty-tools-accessories,TH,seed_derived,1
20260730_04,557,beauty-tools-accessories-eyelash-curler,beauty-tools-accessories,CN,seed_derived,1
20260730_04,557,beauty-tools-accessories-eyelash-curler,beauty-tools-accessories,IN,seed_derived,1
20260730_04,557,beauty-tools-accessories-eyelash-curler,beauty-tools-accessories,TH,seed_derived,1
20260730_04,558,beauty-tools-accessories-precision-tweezers-set,beauty-tools-accessories,CN,seed_derived,1
20260730_04,558,beauty-tools-accessories-precision-tweezers-set,beauty-tools-accessories,IN,seed_derived,1
20260730_04,558,beauty-tools-accessories-precision-tweezers-set,beauty-tools-accessories,TH,seed_derived,1
20260730_04,559,beauty-tools-accessories-manual-facial-cleansing-brush,beauty-tools-accessories,CN,seed_derived,1
20260730_04,559,beauty-tools-accessories-manual-facial-cleansing-brush,beauty-tools-accessories,IN,seed_derived,1
20260730_04,559,beauty-tools-accessories-manual-facial-cleansing-brush,beauty-tools-accessories,TH,seed_derived,1
20260730_04,560,beauty-tools-accessories-hair-sectioning-clip-set,beauty-tools-accessories,CN,seed_derived,1
20260730_04,560,beauty-tools-accessories-hair-sectioning-clip-set,beauty-tools-accessories,IN,seed_derived,1
20260730_04,560,beauty-tools-accessories-hair-sectioning-clip-set,beauty-tools-accessories,TH,seed_derived,1
20260730_04,561,beauty-tools-accessories-manicure-tool-organizer,beauty-tools-accessories,CN,seed_derived,1
20260730_04,561,beauty-tools-accessories-manicure-tool-organizer,beauty-tools-accessories,IN,seed_derived,1
20260730_04,561,beauty-tools-accessories-manicure-tool-organizer,beauty-tools-accessories,TH,seed_derived,1
20260730_04,562,beauty-tools-accessories-nail-file-set,beauty-tools-accessories,CN,seed_derived,1
20260730_04,562,beauty-tools-accessories-nail-file-set,beauty-tools-accessories,IN,seed_derived,1
20260730_04,562,beauty-tools-accessories-nail-file-set,beauty-tools-accessories,TH,seed_derived,1
20260730_04,563,beauty-tools-accessories-scalp-massage-brush,beauty-tools-accessories,CN,seed_derived,1
20260730_04,563,beauty-tools-accessories-scalp-massage-brush,beauty-tools-accessories,IN,seed_derived,1
20260730_04,563,beauty-tools-accessories-scalp-massage-brush,beauty-tools-accessories,TH,seed_derived,1
20260730_04,564,beauty-tools-accessories-refillable-travel-bottle-set,beauty-tools-accessories,CN,seed_derived,1
20260730_04,564,beauty-tools-accessories-refillable-travel-bottle-set,beauty-tools-accessories,IN,seed_derived,1
20260730_04,564,beauty-tools-accessories-refillable-travel-bottle-set,beauty-tools-accessories,TH,seed_derived,1
20260730_04,565,beauty-tools-accessories-compact-vanity-mirror,beauty-tools-accessories,CN,seed_derived,1
20260730_04,565,beauty-tools-accessories-compact-vanity-mirror,beauty-tools-accessories,IN,seed_derived,1
20260730_04,565,beauty-tools-accessories-compact-vanity-mirror,beauty-tools-accessories,TH,seed_derived,1
20260730_04,566,beauty-tools-accessories-cosmetic-organizer-tray,beauty-tools-accessories,CN,seed_derived,1
20260730_04,566,beauty-tools-accessories-cosmetic-organizer-tray,beauty-tools-accessories,IN,seed_derived,1
20260730_04,566,beauty-tools-accessories-cosmetic-organizer-tray,beauty-tools-accessories,TH,seed_derived,1
20260730_04,567,kitchen-utility-tools-silicone-spatula-set,kitchen-utility-tools,CN,seed_derived,1
20260730_04,567,kitchen-utility-tools-silicone-spatula-set,kitchen-utility-tools,IN,seed_derived,1
20260730_04,567,kitchen-utility-tools-silicone-spatula-set,kitchen-utility-tools,TR,seed_derived,1
20260730_04,568,kitchen-utility-tools-measuring-spoon-set,kitchen-utility-tools,CN,seed_derived,1
20260730_04,568,kitchen-utility-tools-measuring-spoon-set,kitchen-utility-tools,IN,seed_derived,1
20260730_04,568,kitchen-utility-tools-measuring-spoon-set,kitchen-utility-tools,TR,seed_derived,1
20260730_04,569,kitchen-utility-tools-insulated-lunch-box,kitchen-utility-tools,CN,seed_derived,1
20260730_04,569,kitchen-utility-tools-insulated-lunch-box,kitchen-utility-tools,IN,seed_derived,1
20260730_04,569,kitchen-utility-tools-insulated-lunch-box,kitchen-utility-tools,TR,seed_derived,1
20260730_04,570,kitchen-utility-tools-vegetable-peeler,kitchen-utility-tools,CN,seed_derived,1
20260730_04,570,kitchen-utility-tools-vegetable-peeler,kitchen-utility-tools,IN,seed_derived,1
20260730_04,570,kitchen-utility-tools-vegetable-peeler,kitchen-utility-tools,TR,seed_derived,1
20260730_04,571,kitchen-utility-tools-fine-mesh-strainer,kitchen-utility-tools,CN,seed_derived,1
20260730_04,571,kitchen-utility-tools-fine-mesh-strainer,kitchen-utility-tools,IN,seed_derived,1
20260730_04,571,kitchen-utility-tools-fine-mesh-strainer,kitchen-utility-tools,TR,seed_derived,1
20260730_04,572,kitchen-utility-tools-collapsible-colander,kitchen-utility-tools,CN,seed_derived,1
20260730_04,572,kitchen-utility-tools-collapsible-colander,kitchen-utility-tools,IN,seed_derived,1
20260730_04,572,kitchen-utility-tools-collapsible-colander,kitchen-utility-tools,TR,seed_derived,1
20260730_04,573,kitchen-utility-tools-cutting-board-set,kitchen-utility-tools,CN,seed_derived,1
20260730_04,573,kitchen-utility-tools-cutting-board-set,kitchen-utility-tools,IN,seed_derived,1
20260730_04,573,kitchen-utility-tools-cutting-board-set,kitchen-utility-tools,TR,seed_derived,1
20260730_04,574,kitchen-utility-tools-food-storage-container-set,kitchen-utility-tools,CN,seed_derived,1
20260730_04,574,kitchen-utility-tools-food-storage-container-set,kitchen-utility-tools,IN,seed_derived,1
20260730_04,574,kitchen-utility-tools-food-storage-container-set,kitchen-utility-tools,TR,seed_derived,1
20260730_04,575,kitchen-utility-tools-spice-jar-organizer,kitchen-utility-tools,CN,seed_derived,1
20260730_04,575,kitchen-utility-tools-spice-jar-organizer,kitchen-utility-tools,IN,seed_derived,1
20260730_04,575,kitchen-utility-tools-spice-jar-organizer,kitchen-utility-tools,TR,seed_derived,1
20260730_04,576,kitchen-utility-tools-kitchen-tongs,kitchen-utility-tools,CN,seed_derived,1
20260730_04,576,kitchen-utility-tools-kitchen-tongs,kitchen-utility-tools,IN,seed_derived,1
20260730_04,576,kitchen-utility-tools-kitchen-tongs,kitchen-utility-tools,TR,seed_derived,1
20260730_04,577,kitchen-utility-tools-manual-citrus-juicer,kitchen-utility-tools,CN,seed_derived,1
20260730_04,577,kitchen-utility-tools-manual-citrus-juicer,kitchen-utility-tools,IN,seed_derived,1
20260730_04,577,kitchen-utility-tools-manual-citrus-juicer,kitchen-utility-tools,TR,seed_derived,1
20260730_04,578,kitchen-utility-tools-dish-drying-rack,kitchen-utility-tools,CN,seed_derived,1
20260730_04,578,kitchen-utility-tools-dish-drying-rack,kitchen-utility-tools,IN,seed_derived,1
20260730_04,578,kitchen-utility-tools-dish-drying-rack,kitchen-utility-tools,TR,seed_derived,1
20260730_04,579,office-desk-accessories-desktop-file-organizer,office-desk-accessories,CN,seed_derived,1
20260730_04,579,office-desk-accessories-desktop-file-organizer,office-desk-accessories,IN,seed_derived,1
20260730_04,579,office-desk-accessories-desktop-file-organizer,office-desk-accessories,MY,seed_derived,1
20260730_04,580,office-desk-accessories-metal-mesh-pen-holder,office-desk-accessories,CN,seed_derived,1
20260730_04,580,office-desk-accessories-metal-mesh-pen-holder,office-desk-accessories,IN,seed_derived,1
20260730_04,580,office-desk-accessories-metal-mesh-pen-holder,office-desk-accessories,MY,seed_derived,1
20260730_04,581,office-desk-accessories-stapler-and-staple-set,office-desk-accessories,CN,seed_derived,1
20260730_04,581,office-desk-accessories-stapler-and-staple-set,office-desk-accessories,IN,seed_derived,1
20260730_04,581,office-desk-accessories-stapler-and-staple-set,office-desk-accessories,MY,seed_derived,1
20260730_04,582,office-desk-accessories-desktop-tape-dispenser,office-desk-accessories,CN,seed_derived,1
20260730_04,582,office-desk-accessories-desktop-tape-dispenser,office-desk-accessories,IN,seed_derived,1
20260730_04,582,office-desk-accessories-desktop-tape-dispenser,office-desk-accessories,MY,seed_derived,1
20260730_04,583,office-desk-accessories-document-letter-tray,office-desk-accessories,CN,seed_derived,1
20260730_04,583,office-desk-accessories-document-letter-tray,office-desk-accessories,IN,seed_derived,1
20260730_04,583,office-desk-accessories-document-letter-tray,office-desk-accessories,MY,seed_derived,1
20260730_04,584,office-desk-accessories-monitor-riser-stand,office-desk-accessories,CN,seed_derived,1
20260730_04,584,office-desk-accessories-monitor-riser-stand,office-desk-accessories,IN,seed_derived,1
20260730_04,584,office-desk-accessories-monitor-riser-stand,office-desk-accessories,MY,seed_derived,1
20260730_04,585,office-desk-accessories-under-desk-cable-tray,office-desk-accessories,CN,seed_derived,1
20260730_04,585,office-desk-accessories-under-desk-cable-tray,office-desk-accessories,IN,seed_derived,1
20260730_04,585,office-desk-accessories-under-desk-cable-tray,office-desk-accessories,MY,seed_derived,1
20260730_04,586,office-desk-accessories-desk-drawer-organizer,office-desk-accessories,CN,seed_derived,1
20260730_04,586,office-desk-accessories-desk-drawer-organizer,office-desk-accessories,IN,seed_derived,1
20260730_04,586,office-desk-accessories-desk-drawer-organizer,office-desk-accessories,MY,seed_derived,1
20260730_04,587,office-desk-accessories-business-card-holder,office-desk-accessories,CN,seed_derived,1
20260730_04,587,office-desk-accessories-business-card-holder,office-desk-accessories,IN,seed_derived,1
20260730_04,587,office-desk-accessories-business-card-holder,office-desk-accessories,MY,seed_derived,1
20260730_04,588,office-desk-accessories-clipboard-set,office-desk-accessories,CN,seed_derived,1
20260730_04,588,office-desk-accessories-clipboard-set,office-desk-accessories,IN,seed_derived,1
20260730_04,588,office-desk-accessories-clipboard-set,office-desk-accessories,MY,seed_derived,1
20260730_04,589,office-desk-accessories-desktop-whiteboard,office-desk-accessories,CN,seed_derived,1
20260730_04,589,office-desk-accessories-desktop-whiteboard,office-desk-accessories,IN,seed_derived,1
20260730_04,589,office-desk-accessories-desktop-whiteboard,office-desk-accessories,MY,seed_derived,1
20260730_04,590,office-desk-accessories-under-desk-footrest,office-desk-accessories,CN,seed_derived,1
20260730_04,590,office-desk-accessories-under-desk-footrest,office-desk-accessories,IN,seed_derived,1
20260730_04,590,office-desk-accessories-under-desk-footrest,office-desk-accessories,MY,seed_derived,1
20260730_04,591,travel-luggage-accessories-packing-cube-set,travel-luggage-accessories,CN,seed_derived,1
20260730_04,591,travel-luggage-accessories-packing-cube-set,travel-luggage-accessories,TR,seed_derived,1
20260730_04,591,travel-luggage-accessories-packing-cube-set,travel-luggage-accessories,VN,seed_derived,1
20260730_04,592,travel-luggage-accessories-luggage-organizer-pouch,travel-luggage-accessories,CN,seed_derived,1
20260730_04,592,travel-luggage-accessories-luggage-organizer-pouch,travel-luggage-accessories,TR,seed_derived,1
20260730_04,592,travel-luggage-accessories-luggage-organizer-pouch,travel-luggage-accessories,VN,seed_derived,1
20260730_04,593,travel-luggage-accessories-travel-document-wallet,travel-luggage-accessories,CN,seed_derived,1
20260730_04,593,travel-luggage-accessories-travel-document-wallet,travel-luggage-accessories,TR,seed_derived,1
20260730_04,593,travel-luggage-accessories-travel-document-wallet,travel-luggage-accessories,VN,seed_derived,1
20260730_04,594,travel-luggage-accessories-unbranded-passport-cover,travel-luggage-accessories,CN,seed_derived,1
20260730_04,594,travel-luggage-accessories-unbranded-passport-cover,travel-luggage-accessories,TR,seed_derived,1
20260730_04,594,travel-luggage-accessories-unbranded-passport-cover,travel-luggage-accessories,VN,seed_derived,1
20260730_04,595,travel-luggage-accessories-luggage-tag-set,travel-luggage-accessories,CN,seed_derived,1
20260730_04,595,travel-luggage-accessories-luggage-tag-set,travel-luggage-accessories,TR,seed_derived,1
20260730_04,595,travel-luggage-accessories-luggage-tag-set,travel-luggage-accessories,VN,seed_derived,1
20260730_04,596,travel-luggage-accessories-foldable-travel-hanger-set,travel-luggage-accessories,CN,seed_derived,1
20260730_04,596,travel-luggage-accessories-foldable-travel-hanger-set,travel-luggage-accessories,TR,seed_derived,1
20260730_04,596,travel-luggage-accessories-foldable-travel-hanger-set,travel-luggage-accessories,VN,seed_derived,1
20260730_04,597,travel-luggage-accessories-shoe-travel-bag,travel-luggage-accessories,CN,seed_derived,1
20260730_04,597,travel-luggage-accessories-shoe-travel-bag,travel-luggage-accessories,TR,seed_derived,1
20260730_04,597,travel-luggage-accessories-shoe-travel-bag,travel-luggage-accessories,VN,seed_derived,1
20260730_04,598,travel-luggage-accessories-travel-cable-organizer,travel-luggage-accessories,CN,seed_derived,1
20260730_04,598,travel-luggage-accessories-travel-cable-organizer,travel-luggage-accessories,TR,seed_derived,1
20260730_04,598,travel-luggage-accessories-travel-cable-organizer,travel-luggage-accessories,VN,seed_derived,1
20260730_04,599,travel-luggage-accessories-travel-neck-pillow,travel-luggage-accessories,CN,seed_derived,1
20260730_04,599,travel-luggage-accessories-travel-neck-pillow,travel-luggage-accessories,TR,seed_derived,1
20260730_04,599,travel-luggage-accessories-travel-neck-pillow,travel-luggage-accessories,VN,seed_derived,1
20260730_04,600,travel-luggage-accessories-collapsible-travel-laundry-bag,travel-luggage-accessories,CN,seed_derived,1
20260730_04,600,travel-luggage-accessories-collapsible-travel-laundry-bag,travel-luggage-accessories,TR,seed_derived,1
20260730_04,600,travel-luggage-accessories-collapsible-travel-laundry-bag,travel-luggage-accessories,VN,seed_derived,1
20260730_04,601,pet-care-accessories-pet-grooming-brush,pet-care-accessories,CN,seed_derived,1
20260730_04,601,pet-care-accessories-pet-grooming-brush,pet-care-accessories,TH,seed_derived,1
20260730_04,601,pet-care-accessories-pet-grooming-brush,pet-care-accessories,VN,seed_derived,1
20260730_04,602,pet-care-accessories-pet-nail-file,pet-care-accessories,CN,seed_derived,1
20260730_04,602,pet-care-accessories-pet-nail-file,pet-care-accessories,TH,seed_derived,1
20260730_04,602,pet-care-accessories-pet-nail-file,pet-care-accessories,VN,seed_derived,1
20260730_04,603,pet-care-accessories-pet-feeding-mat,pet-care-accessories,CN,seed_derived,1
20260730_04,603,pet-care-accessories-pet-feeding-mat,pet-care-accessories,TH,seed_derived,1
20260730_04,603,pet-care-accessories-pet-feeding-mat,pet-care-accessories,VN,seed_derived,1
20260730_04,604,pet-care-accessories-collapsible-pet-bowl,pet-care-accessories,CN,seed_derived,1
20260730_04,604,pet-care-accessories-collapsible-pet-bowl,pet-care-accessories,TH,seed_derived,1
20260730_04,604,pet-care-accessories-collapsible-pet-bowl,pet-care-accessories,VN,seed_derived,1
20260730_04,605,pet-care-accessories-pet-toy-storage-basket,pet-care-accessories,CN,seed_derived,1
20260730_04,605,pet-care-accessories-pet-toy-storage-basket,pet-care-accessories,TH,seed_derived,1
20260730_04,605,pet-care-accessories-pet-toy-storage-basket,pet-care-accessories,VN,seed_derived,1
20260730_04,606,pet-care-accessories-pet-waste-bag-dispenser,pet-care-accessories,CN,seed_derived,1
20260730_04,606,pet-care-accessories-pet-waste-bag-dispenser,pet-care-accessories,TH,seed_derived,1
20260730_04,606,pet-care-accessories-pet-waste-bag-dispenser,pet-care-accessories,VN,seed_derived,1
20260730_04,607,pet-care-accessories-pet-hair-remover-roller,pet-care-accessories,CN,seed_derived,1
20260730_04,607,pet-care-accessories-pet-hair-remover-roller,pet-care-accessories,TH,seed_derived,1
20260730_04,607,pet-care-accessories-pet-hair-remover-roller,pet-care-accessories,VN,seed_derived,1
20260730_04,608,pet-care-accessories-pet-bath-towel,pet-care-accessories,CN,seed_derived,1
20260730_04,608,pet-care-accessories-pet-bath-towel,pet-care-accessories,TH,seed_derived,1
20260730_04,608,pet-care-accessories-pet-bath-towel,pet-care-accessories,VN,seed_derived,1
20260730_04,609,pet-care-accessories-washable-pet-bed-cover,pet-care-accessories,CN,seed_derived,1
20260730_04,609,pet-care-accessories-washable-pet-bed-cover,pet-care-accessories,TH,seed_derived,1
20260730_04,609,pet-care-accessories-washable-pet-bed-cover,pet-care-accessories,VN,seed_derived,1
20260730_04,610,pet-care-accessories-pet-travel-organizer-bag,pet-care-accessories,CN,seed_derived,1
20260730_04,610,pet-care-accessories-pet-travel-organizer-bag,pet-care-accessories,TH,seed_derived,1
20260730_04,610,pet-care-accessories-pet-travel-organizer-bag,pet-care-accessories,VN,seed_derived,1
